CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,DurationDays,Canceled,Revenue
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1422
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2721
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1439
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2996
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2372
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2069
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1905
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1264
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2476
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1757
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2523
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1537
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1773
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2992
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2152
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1732
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2822
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1514
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1298
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1107
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2065
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1956
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2781
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2247
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2464
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1886
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2821
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1235
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1873
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1707
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2494
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1764
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2739
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1597
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1698
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2395
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2822
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2636
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2651
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1666
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2486
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1815
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1445
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2872
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1291
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1229
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1097
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2902
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2917
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2092
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2746
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2008
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1340
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2513
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2087
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2119
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1514
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2932
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2772
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2029
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1032
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2303
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1631
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1596
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2139
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2177
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1977
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1439
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2199
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1725
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1862
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2299
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1511
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1877
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2129
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1576
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2237
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2180
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2650
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2646
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2222
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2672
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2117
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1531
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2344
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2841
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2287
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1194
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1054
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1423
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1745
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2058
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2331
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1479
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1902
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1813
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2523
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1833
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1998
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1873
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2389
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2118
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1240
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2403
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2701
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2193
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1539
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2505
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1261
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2822
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2629
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2274
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1244
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1125
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1210
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2220
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1523
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2022
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2054
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1530
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1519
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2093
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2651
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1665
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2082
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2539
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2779
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2277
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2204
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1699
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1511
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2986
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2817
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1871
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2195
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1031
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1506
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2032
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1124
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2333
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2983
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2294
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1272
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1704
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1666
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1072
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1965
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1834
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2974
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2070
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1364
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1878
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2807
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1494
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2104
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1452
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2664
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2085
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1548
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2954
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2018
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1603
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1042
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2848
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1916
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1903
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1151
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1636
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1531
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2161
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1891
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2078
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2457
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1655
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1223
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1398
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1143
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1511
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2751
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2140
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1835
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2856
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1330
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2489
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1701
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2275
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1680
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1927
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1377
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1686
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2436
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1547
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1726
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1224
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1099
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1416
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2123
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1463
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2921
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2093
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1100
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1615
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2133
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1718
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1857
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1172
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2450
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1656
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2391
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1078
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2310
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1066
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1904
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2657
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2890
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2479
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2426
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2430
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2470
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1459
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2138
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2928
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2841
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2102
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1165
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2775
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2451
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2123
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1517
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2840
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1390
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1285
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1562
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2418
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2361
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2944
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2694
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1492
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2861
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1821
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1247
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2539
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2696
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1030
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1376
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1809
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1994
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2360
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2963
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1668
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2144
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1972
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1838
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2840
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2140
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1734
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1281
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2311
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2924
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,1017
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2372
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1354
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2836
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2561
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2067
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2455
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2642
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,1432
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2491
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2837
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1417
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1891
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1656
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2875
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2811
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2332
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2116
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2667
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2085
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1828
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2068
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2608
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2991
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2075
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1989
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2021
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1141
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2181
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2949
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1565
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2779
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1753
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2832
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2649
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2009
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2342
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1469
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,2000
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1173
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,2347
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,1399
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1082
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2382
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1187
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2719
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2870
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1665
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,1297
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,2402
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,2089
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2757
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1173
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2215
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2011
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2275
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1749
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1971
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1568
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1687
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1912
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2806
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2989
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2849
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2077
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,2408
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2680
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1851
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,1141
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,2409
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,1033
206,Ella,South,Premium,2022/06/30,2023/06/30,365 ,TRUE,2738
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,1058
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,1459
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1193
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,1301
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1900
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2550
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,1761
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2311
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,1725
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,2658
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,2250
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,2982
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1675
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2570
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1079
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1046
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1493
205,James,North,Basic,2022/05/31,2023/05/31,365 ,FALSE,2761
207,Mike,East,Basic,2022/07/31,2023/07/31,365 ,FALSE,2998
208,Sara,West,Standard,2022/08/31,2023/08/31,365 ,FALSE,2375
209,Tom,North,Basic,2022/09/30,2023/09/30,365 ,TRUE,1439
210,Eva,South,Premium,2022/10/31,2023/10/31,365 ,TRUE,2983
211,Liam,East,Basic,2022/11/30,2023/11/30,365 ,FALSE,1267
212,Anna,West,Standard,2022/12/31,2023/12/31,365 ,FALSE,2851
213,Chris,North,Basic,2023/01/31,2024/01/31,365 ,TRUE,2976
214,Zoe,South,Premium,2023/02/28,2024/02/29,366 ,FALSE,2852
215,Paul,East,Basic,2023/03/31,2024/03/31,366 ,FALSE,2678
216,Grace,West,Standard,2023/04/30,2024/04/30,366 ,TRUE,1145
217,Rob,North,Basic,2023/05/31,2024/05/31,366 ,TRUE,1116
218,Sophia,South,Premium,2023/06/30,2024/06/30,366 ,FALSE,1938
219,Dan,East,Basic,2023/07/31,2024/07/31,366 ,FALSE,1154
220,Nina,West,Standard,2023/08/31,2024/08/31,366 ,TRUE,2528
201,John,North,Basic,2022/01/31,2023/01/31,365 ,FALSE,1881
202,Jane,South,Premium,2022/02/28,2023/02/28,365 ,TRUE,1654
203,Alex,East,Basic,2022/03/31,2023/03/31,365 ,FALSE,2405
204,Maria,West,Standard,2022/04/30,2023/04/30,365 ,TRUE,1122
